ResponseId,StartDate,EndDate,Duration__in_seconds_,time.ctrl_First_Click,time.ctrl_Last_Click,time.ctrl_Page_Submit,time.ctrl_Click_Count,time.enigm_First_Click,time.enigm_Last_Click,time.enigm_Page_Submit,time.enigm_Click_Count,time.expl.quant_First_Click,time.expl.quant_Last_Click,time.expl.quant_Page_Submit,time.expl.quant_Click_Count,time.benefit_First_Click,time.benefit_Last_Click,time.benefit_Page_Submit,time.benefit_Click_Count,time.risk_First_Click,time.risk_Last_Click,time.risk_Page_Submit,time.risk_Click_Count,time.balanced_First_Click,time.balanced_Last_Click,time.balanced_Page_Submit,time.balanced_Click_Count,time.enig.frame.expl_First_Click,time.enig.frame.expl_Last_Click,time.enig.frame.expl_Page_Submit,time.enig.frame.expl_Click_Count,time.enigm.benefit_First_Click,time.enigm.benefit_Last_Click,time.enigm.benefit_Page_Submit,time.enigm.benefit_Click_Count,time.enigm.risk_First_Click,time.enigm.risk_Last_Click,time.enigm.risk_Page_Submit,time.enigm.risk_Click_Count,time.enigm.balanced_First_Click,time.enigm.balanced_Last_Click,time.enigm.balanced_Page_Submit,time.enigm.balanced_Click_Count,time.expl.benefit_First_Click,time.expl.benefit_Last_Click,time.expl.benefit_Page_Submit,time.expl.benefit_Click_Count,time.expl.risk_First_Click,time.expl.risk_Last_Click,time.expl.risk_Page_Submit,time.expl.risk_Click_Count,time.expl.balanced_First_Click,time.expl.balanced_Last_Click,time.expl.balanced_Page_Submit,time.expl.balanced_Click_Count,time.enigm.expl.ben_First_Click,time.enigm.expl.ben_Last_Click,time.enigm.expl.ben_Page_Submit,time.enigm.expl.ben_Click_Count,time.enigm.expl.risk_First_Click,time.enigm.expl.risk_Last_Click,time.enigm.expl.risk_Page_Submit,time.enigm.expl.risk_Click_Count,time.enigm.expl.bal_First_Click,time.enigm.expl.bal_Last_Click,time.enigm.expl.bal_Page_Submit,time.enigm.expl.bal_Click_Count,Info.seeking_1,Info.seeking_2,Info.seeking_3,general.interest_1,general.interest_2,general.interest_3,general.interest_4,general.interest_5,general.interest_6,internal.efficacy_1,internal.efficacy_2,internal.efficacy_3,internal.efficacy_4,perceived.knowledge_1,perceived.knowledge_2,perceived.knowledge_3,perceived.knowledge_4,FL_32_DO_Control.group,FL_32_DO_Enigmaticframe,FL_32_DO_Explquantumconcept,FL_32_DO_benefitframe,FL_32_DO_riskframe,FL_32_DO_balancedframe,FL_32_DO_enigmaticframeexpl,FL_32_DO_enigmaticbenefit,FL_32_DO_enigmaticrisk,FL_32_DO_enigmaticbalanced,FL_32_DO_explanationbenefit,FL_32_DO_explanationrisk,FL_32_DO_explanationbalanced,FL_32_DO_enigmaticexplbenef,FL_32_DO_Enigmaticexplrisk,FL_32_DO_Enigmaticexplanationbalanced,Explquantumconcept_DO_expl.2a,Explquantumconcept_DO_expl.1a,Explquantumconcept_DO_expl.1b,Explquantumconcept_DO_expl.2b,Explquantumconcept_DO_expl.3a,Explquantumconcept_DO_expl.3b,Explquantumconcept_DO_time.expl.quant,Explquantumconcept_DO_expl.quantum.concept,enigmaticframeexpl_DO_enigm.3b,enigmaticframeexpl_DO_enigm1b,enigmaticframeexpl_DO_enigm.2a,enigmaticframeexpl_DO_enigm.2b,enigmaticframeexpl_DO_enigm.3a,enigmaticframeexpl_DO_enigmatic.frame_expl,enigmaticframeexpl_DO_enigm.1a,enigmaticframeexpl_DO_time.enig.frame.expl,explanationbenefit_DO_explanation_benefit,explanationbenefit_DO_explben.2a,explanationbenefit_DO_time.expl.benefit,explanationbenefit_DO_explben.2b,explanationbenefit_DO_explben.3a,explanationbenefit_DO_explben.3b,explanationbenefit_DO_explben.1a,explanationbenefit_DO_explben.1b,explanationrisk_DO_expl_risk.1a,explanationrisk_DO_expl_risk.1b,explanationrisk_DO_explanation_risk,explanationrisk_DO_expl_risk.2a,explanationrisk_DO_expl_risk.2b,explanationrisk_DO_time.expl.risk,explanationrisk_DO_expl_risk.3a,explanationrisk_DO_expl_risk.3b,explanationbalanced_DO_expl.bal.3b,explanationbalanced_DO_explanation_balanced,explanationbalanced_DO_expl.bal.1b,explanationbalanced_DO_expl.bal.2a,explanationbalanced_DO_expl.bal.2b,explanationbalanced_DO_time.expl.balanced,explanationbalanced_DO_expl.bal.3a,explanationbalanced_DO_expl.bal.1a,enigmaticexplbenef_DO_enigmatic.expl.benef,enigmaticexplbenef_DO_enigmatic.expl.ben1a,enigmaticexplbenef_DO_enigmatic.expl.ben3b,enigmaticexplbenef_DO_time.enigm.expl.ben,enigmaticexplbenef_DO_enigmatic.expl.ben1b,enigmaticexplbenef_DO_enigmatic.expl.ben2a,enigmaticexplbenef_DO_enigmatic.expl.ben2b,enigmaticexplbenef_DO_enigmatic.expl.ben3a,Enigmaticexplrisk_DO_enigmatic.expl.risk,Enigmaticexplrisk_DO_time.enigm.expl.risk,Enigmaticexplrisk_DO_enigmatic.ex.risk3b,Enigmaticexplrisk_DO_enigmatic.ex.risk2b,Enigmaticexplrisk_DO_enigmatic.ex.risk3a,Enigmaticexplrisk_DO_enigmatic.ex.risk1a,Enigmaticexplrisk_DO_enigmatic.ex.risk1b,Enigmaticexplrisk_DO_enigmatic.ex.risk2a,Enigmaticexplanationbalanced_DO_enigmatic.expl.balan,Enigmaticexplanationbalanced_DO_time.enigm.expl.bal,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.3b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.1b,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2a,Enigmaticexplanationbalanced_DO_enigmatic.ex.bal.2b,Token,byear,age_cont,age_4_rec,age_6_rec,age_7_rec,sex_rec,edu_clean,edu_2_rec,edu_3_rec,etn_2_rec,etn_3_rec,geo_prov_rec,geo_gem,geo_nielsen5_rec,geo_nielsen6_rec,urb,vote.recall_rec,weight,weight_trimmed_0.970,weight_trimmed_0.980,weight_trimmed_0.990
R_339ihNywRQrH2XZ,5/22/2023 11:08,5/22/2023 11:11,229.00,,,,,,,,,18.89,19.77,20.81,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,2,2,2,4,2,2,2,2,1,1,1,1,1,,,1.00,,,,,,,,,,,,,,,,,,,2.00,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653164,1954,69,4,6,6,2,6,1,1,1,1,12,489,1,6,2,1,1.73,1.79,1.78,1.74
R_33suRaM1OiBWfFj,5/18/2023 20:47,5/18/2023 20:52,282.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,18.88,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,3,5,2,3,2,4,1,1,1,1,1,1,3,1,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964340,1958,65,4,6,6,2,1,2,3,2,3,8,363,1,1,1,1,0.52,0.58,0.57,0.53
R_37VvNx9A08Mv71v,5/18/2023 20:34,5/18/2023 20:37,176.00,,,,,,,,,0.00,0.00,25.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,4,2,1,1,1,1,1,1,1,1,,,1.00,,,,,,,,,,,,,,2.00,,,,,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570652,1949,74,4,6,6,1,4,1,2,1,1,6,893,5,5,5,1,0.40,0.46,0.46,0.41
R_38hnhy3VdaEsLzH,5/17/2023 22:05,5/17/2023 22:07,126.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,0.84,1.82,1.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,2.00,,307372,1954,69,4,6,6,2,4,1,2,1,1,8,400,2,2,2,8,0.92,0.99,0.98,0.93
R_3CBkWwqr2AtocBy,5/20/2023 17:21,5/20/2023 17:24,158.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,20.70,0.00,,,,,,,,,3,3,3,4,3,3,4,2,4,1,1,3,2,2,2,4,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,751879,1967,56,3,5,5,1,1,2,3,1,1,8,402,2,2,1,4,0.71,0.77,0.76,0.72
R_3COVW18q5jqPE9H,5/17/2023 21:25,5/17/2023 21:30,301.00,,,,,,,,,,,,,0.00,0.00,9.07,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,3,4,3,4,3,3,3,3,2,1,3,2,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699613,1953,70,4,6,6,2,4,1,2,1,1,9,1773,4,4,5,6,0.92,0.99,0.98,0.93
R_3CPGRLPBbY2VdrQ,5/19/2023 12:10,5/19/2023 12:12,173.00,,,,,,,,,0.00,0.00,13.02,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,2,3,3,3,2,2,2,1,1,4,1,,,1.00,,,,,,,,,,,,,,,,,,2.00,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644124,1953,70,4,6,6,1,3,1,2,1,1,4,299,4,4,3,6,0.40,0.46,0.46,0.41
R_3D0eawCzdkPCsxy,5/17/2023 19:58,5/17/2023 20:01,163.00,,,,,,,,,0.00,0.00,28.59,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,3,1,3,2,2,2,1,1,4,3,,,1.00,,,,,,,,,,,,,,,,,2.00,,,3.00,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314846,1954,69,4,6,6,1,2,2,3,1,1,7,851,5,5,4,1,0.36,0.43,0.42,0.37
R_3D8fHRM8ecFyLNO,5/16/2023 16:49,5/16/2023 16:51,164.00,0.00,0.00,7.82,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,2,3,3,3,3,3,1,1,2,1,2,1,4,1,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613922,1955,68,4,6,6,2,6,1,1,1,1,4,228,4,4,2,12,1.73,1.79,1.78,1.74
R_3DdQaYXjmpZywmy,5/18/2023 7:54,5/18/2023 7:56,120.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21,7.21,9.57,1.00,,,,,,,,,1,1,1,1,1,1,1,4,1,2,2,2,1,1,1,2,2,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,,3.00,,,,,,,,,,,,,,,,,,,,,763366,1988,35,2,3,3,1,4,1,2,1,1,4,1734,4,4,4,8,1.29,1.35,1.34,1.30
R_3dGR7H625d5yuCi,5/17/2023 21:41,5/17/2023 21:44,173.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.40,42.30,43.49,25.00,,,,,3,3,3,3,4,3,4,2,4,2,2,5,1,2,2,4,3,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,2.00,,,,,,,,,,,,,,754768,1979,44,2,3,3,1,2,2,3,1,1,7,855,5,5,1,1,0.71,0.77,0.77,0.72
R_3dRhRtAvW9uyASJ,5/18/2023 14:47,5/18/2023 14:49,132.00,,,,,,,,,,,,,0.00,0.00,13.97,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,3,3,4,3,4,2,2,3,2,1,1,4,1,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300718,1968,55,3,5,5,1,2,2,3,1,1,9,180,4,4,5,12,0.71,0.77,0.76,0.72
R_3dVN2NoBnVCTJzJ,5/20/2023 11:29,5/20/2023 11:31,158.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.66,24.35,25.62,2.00,,,,,,,,,,,,,4,4,4,4,4,4,4,2,4,3,3,2,2,2,2,4,2,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.00,1.00,,,,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,370295,1962,61,3,5,5,2,3,1,2,1,1,8,376,2,2,3,1,0.80,0.86,0.85,0.81
R_3E2oog4jYePRPa1,5/20/2023 10:42,5/20/2023 10:44,144.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,18.64,30.87,5.00,,,,,3,3,3,3,4,3,4,2,2,2,4,4,2,1,2,4,2,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,2.00,,,,,,,,,,239948,1989,34,1,2,2,1,3,1,2,1,1,12,599,1,1,1,9,2.50,2.50,2.56,2.51
R_3EBbTtwIFkdtVhK,5/22/2023 9:42,5/22/2023 9:58,973.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,22.54,0.00,,,,,,,,,,,,,2,2,2,3,4,2,4,3,3,1,1,4,1,1,1,4,1,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,3.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,570933,1988,35,2,3,3,2,3,1,2,1,1,5,14,3,3,1,2,2.18,2.24,2.23,2.19
R_3EGpiQJu1ws1jO5,5/21/2023 15:48,5/21/2023 15:51,171.00,,,,,,,,,,,,,0.00,0.00,13.69,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,1,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570935,1946,77,4,6,7,1,4,1,2,1,1,7,1991,5,5,3,6,0.40,0.46,0.46,0.41
R_3EhAPf0KdQEev5R,5/17/2023 18:01,5/17/2023 18:04,228.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,18.80,20.94,8.00,,,,,1,1,1,1,4,2,2,3,2,1,2,4,3,1,1,1,3,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,2.00,,,,,,,,,,,293033,1977,46,2,4,4,1,1,2,3,1,1,12,1916,1,6,1,3,0.71,0.77,0.77,0.72
R_3EiMn8VVhezUzYq,5/22/2023 10:54,5/22/2023 10:59,308.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,18.91,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,4,4,3,4,4,4,3,1,2,2,4,4,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272931,1959,64,3,5,5,1,6,1,1,1,1,7,1709,5,5,4,3,1.04,1.10,1.09,1.05
R_3EKywn7QOzbZ5Bo,5/19/2023 20:09,5/19/2023 20:13,213.00,,,,,,,,,,,,,,,,,,,,,0.00,0.00,26.97,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,1,2,3,3,3,2,4,2,1,2,2,4,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993212,1974,49,2,4,4,1,1,2,3,1,1,8,363,1,1,1,1,0.71,0.77,0.77,0.72
R_3EoOsP8GEmQRBuN,5/19/2023 12:01,5/19/2023 12:06,311.00,,,,,,,,,,,,,,,,,,,,,,,,,26.43,36.06,36.98,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,3,4,3,3,2,2,1,1,1,3,2,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692988,1964,59,3,5,5,1,6,1,1,1,1,12,599,1,1,1,5,1.04,1.10,1.09,1.05
R_3EWjGmkatQlRntL,5/18/2023 6:23,5/18/2023 6:26,166.00,,,,,,,,,,,,,,,,,,,,,14.06,14.06,17.30,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,3,3,4,2,2,2,3,2,2,4,2,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776519,1965,58,3,5,5,2,1,2,3,1,1,7,1706,5,5,4,,0.78,0.85,0.84,0.79
R_3EZ55Pc4t7nZIJF,5/17/2023 18:49,5/17/2023 18:51,129.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.94,19.94,22.26,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,5,3,4,4,1,2,5,5,1,5,5,5,5,4,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356660,1977,46,2,4,4,1,1,2,3,1,1,10,355,2,2,2,7,0.71,0.77,0.77,0.72
R_3F8xZOB45JJ6rMR,5/16/2023 18:58,5/16/2023 19:02,239.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,30.47,33.47,3.00,,,,,,,,,4,4,4,4,4,4,4,2,4,4,4,2,4,3,4,4,3,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,2.00,3.00,,,,,,,,,,,,,,,,,,,,,984850,1969,54,3,4,4,1,2,2,3,1,1,12,613,1,6,3,3,0.71,0.77,0.76,0.72
R_3fE0klQCFZrQqxd,5/16/2023 23:33,5/16/2023 23:37,248.00,,,,,,,,,,,,,,,,,,,,,1.51,24.29,25.49,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,4,2,2,2,2,1,2,2,4,3,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003403,1970,53,3,4,4,2,4,1,2,1,1,5,1969,3,3,5,3,0.80,0.86,0.85,0.81
R_3feEMvPhEYFpa4h,5/17/2023 17:45,5/17/2023 17:47,119.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,22.04,0.00,,,,,3,4,3,4,3,3,5,2,3,2,2,4,4,4,3,4,3,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,2.00,,,,,,,,,,,,,302496,1993,30,1,2,2,1,1,2,3,1,1,8,394,2,2,2,1,1.04,1.10,1.09,1.05
R_3fGYXrvJp36iymD,5/20/2023 17:19,5/20/2023 17:21,138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,24.52,0.00,,,,,5,4,4,4,3,3,4,2,4,1,1,2,2,1,1,4,1,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,2.00,,,,,,,,,,,,,692550,2001,22,1,1,1,2,2,2,3,1,1,4,289,4,4,2,13,1.99,2.06,2.05,2.00
R_3fIglDDAEjoYPGZ,5/18/2023 12:30,5/18/2023 13:01,1863.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.70,40.40,64.55,6.00,,,,,,,,,,,,,,,,,3,3,3,4,3,3,3,1,3,3,4,3,3,3,3,3,3,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629598,1946,77,4,6,7,1,4,1,2,1,1,9,141,4,4,2,9,0.40,0.46,0.46,0.41
R_3frerLtVL6pm1Pz,5/16/2023 17:12,5/16/2023 17:15,184.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,18.04,20.28,4.00,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,3,1,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,2.00,,,,,575703,1968,55,3,5,5,2,2,2,3,1,1,1,114,3,3,4,2,0.78,0.85,0.84,0.79
R_3fvdQMe24Or1qOK,5/20/2023 12:29,5/20/2023 12:31,138.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65,10.30,17.61,3.00,,,,,,,,,,,,,,,,,4,4,4,4,5,4,4,2,5,3,4,3,3,2,3,5,3,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,3.00,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392234,1966,57,3,5,5,1,2,2,3,1,1,4,268,4,4,2,98,0.71,0.77,0.76,0.72
R_3FWJVa51ovR8rq5,5/18/2023 11:44,5/18/2023 11:49,303.00,0.00,0.00,14.60,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,3,4,4,2,4,2,2,3,3,3,2,5,3,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854355,1947,76,4,6,7,2,2,2,3,2,2,8,363,1,1,1,,0.52,0.58,0.57,0.53
R_3fwSgyc7X8lcm2L,5/20/2023 12:41,5/20/2023 12:44,168.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,19.03,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,4,3,4,3,4,4,4,4,3,2,2,2,2,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395341,1960,63,3,5,5,1,2,2,3,2,3,10,356,2,2,2,17,0.71,0.77,0.76,0.72
R_3G32JF9lKvPJY6N,5/17/2023 19:21,5/17/2023 19:24,139.00,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,27.73,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,1.00,2.00,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365335,1964,59,3,5,5,1,4,1,2,1,1,7,798,5,5,4,2,0.67,0.74,0.73,0.68
R_3G8L343Y9QlUxjV,5/17/2023 22:19,5/17/2023 22:21,160.00,,,,,,,,,,,,,0.00,0.00,13.99,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996225,1971,52,3,4,4,1,6,1,1,1,1,6,1883,5,5,2,8,1.04,1.10,1.09,1.05
R_3G9UHV0qvIxOMlG,5/17/2023 21:38,5/17/2023 21:40,164.00,,,,,0.00,0.00,9.92,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,3,3,2,2,1,1,2,2,1,1,4,1,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369278,1982,41,2,3,3,2,1,2,3,1,1,4,228,4,4,2,9,1.01,1.07,1.06,1.02
R_3GiEJlDcStXBQV4,5/18/2023 16:20,5/21/2023 10:39,238771.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.28,57.51,59.20,4.00,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,3.00,,,,,,2.00,394630,1952,71,4,6,6,1,4,1,2,1,1,8,388,2,2,3,7,0.40,0.46,0.46,0.41
R_3GjMONwTRfGHHTS,5/17/2023 18:52,5/17/2023 18:56,221.00,,,,,,,,,,,,,,,,,,,,,3.00,3.00,15.51,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,3,2,4,3,4,1,1,1,1,1,1,5,1,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728758,1990,33,1,2,2,1,2,2,3,2,3,3,1949,3,3,5,7,1.04,1.10,1.09,1.05
R_3gMHiSLivefrd48,5/17/2023 22:03,5/17/2023 22:06,155.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,12.59,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,3,2,2,3,1,1,1,1,1,1,3,4,1,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367913,1952,71,4,6,6,2,3,1,2,1,1,12,599,1,1,1,9,0.92,0.99,0.98,0.93
